working_id,name_en_normalized,name_ko_draft,body_part_ko,recording_type,family,relevance_tier,relevance_reason
gvs_95a6e92b664b42eb,Hip Circle Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3c8c3a176a8de697,Hip Circle With Hula Hoop,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f483f98319ed92db,Hip Clam,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7362e2697e12bda9,Hip Clam Shell,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_764b4b530a57aa33,Hip Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_640ff33e36ee74a0,Hip Lunge,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_95c07cce1466e02e,Hip Raise (Bent Knee),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_12d08c4af3cf2ecc,Hip Raise Bridge,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8a27702499e28dca,Hip Roll Plank,,코어,duration,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_e5fc19ca572d6d60,Hip Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_242a89ded54c74ec,Hip Swirls,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_90d34eaeb57030ec,Hip Thrust Side Step,,하체,reps,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d8d65e14b87ee9c2,Hip Thrusts,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bddaa636cad0314c,Holding Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2ca718f34f41d343,Hollow Body 45 Degree,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e3252650bc54ca0e,Hollow Body Hover,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_5b64130baf76081b,Hollow Body Tuck,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1f407a81bfcc1035,Hollow Hold,,코어,duration,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e0451ad0dae2098a,Hollow Rock,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f66a15fec39d7c98,Horse Stance Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_35c5a69b1bcb0903,Hyperextension,하이퍼익스텐션,하체,reps,back_extension,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_119e406ee1e8b836,Inchworm,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b15473a48dc4160a,Inchworm To Cobra,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_58519a5919d40ac1,Incline Close Grip Push Up,인클라인 클로즈 그립 푸시업,팔,reps,push_up,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_6ed1d2f9d0a83e89,Incline Close Grip Push Up With Chair,,팔,reps,push_up,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_30940d47f63d24b7,Incline Elbow Plank,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_07292d964fed2eac,Incline Finger Press,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c0f5e3138b5296b3,Incline Hip Raise,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_cf96bd6e4f05d3d4,Incline Leg Hip Raise (Leg Straight),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_65b2c38d3eb4ad49,Incline Plyo Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_73b46e33fc1a9033,Incline Push Press,인클라인 푸시 프레스,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_66ed6eabf9234f23,Incline Push Up,인클라인 푸시업,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5a259bb2bba95ea0,Incline Push Up With Chair,,가슴,reps,push_up,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_4127008d861b71dd,Incline Reverse Hyperextension,인클라인 리버스 하이퍼익스텐션,하체,reps,back_extension,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_02710af981589bb1,Incline Reverse Push Up,인클라인 리버스 푸시업,팔,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_98f3730e1fbbcbcc,Incline Svend Press,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4b7d0df7f142674f,Incline Twisting Sit Up,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_64fbd763f01c6f43,Inner Thighs Pulse,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a0c417ea925dd944,Inner Wrist Curl,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7b596e1a1e4725c8,Interlock Fist Circle Draw,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9076cc4631e797d0,Inverse Leg Curl With Bench Pads,,하체,reps,hamstring,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a481a730f37f0e16,Inverted Chin Curl With Bent Knee Between Chairs,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_464d0029f19b3f61,Inverted Row,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a3a3858e6cbd0ec8,Inverted Row Bent Knees,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7f7e2eab3cc78f73,Inverted Row Between Chairs,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_41a7d2e11649f109,Inverted Row On Bench,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_61024df0ea3fa356,Inverted Row Under Table,,등,reps,row,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_df3cafbfe04285cf,Inverted Row With Bent Knee Between Chairs,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_8f3dc7b222f8b66c,Inverted Row With Straps,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_0edf55fe68ef5ed4,Invisible Chair Pose,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6842df4ef00eadb4,Isometric Hold Close Grip Chin Up,,등,duration,pull_chin_muscleup,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_25ed31caab808428,Isometric Hold Push Up,,가슴,duration,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_abd3f77938a82ee5,Isometric Hold Wide Hand Push Up,,가슴,duration,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_68ce031b271a33e3,Isometric Mid Thighs Pull,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_33e8ade11c7d9411,Isometric Wipers,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8b09a9f1a9de1a85,Jack Knife Floor,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_da820f5afb7e9594,Jack Split Crunches,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9d4415bc4c2c8ae6,Jackknife (Donkey) Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_3ff38dfe54b9a0f8,Janda Sit Up,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_cb136fc4735983d2,Jump Shrug,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ebb38632edfc59bc,Jump Squat,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_3474b68c160c8a16,Jump Squat Ii,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_6e86e6b7b1195517,Jumping Pull Up,,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_62cca6c94e275415,Kicks Leg Bent,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f66c2d79abbb6ba5,Kipping Handstand Push Up,,어깨,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_02971da6b24c0544,Knee Articulations Extension,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_180d722539cf869d,Knee In And Out Crunch,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_19d0b50c4ad9eece,Knee Push Up Chest Pullback,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e17f6f3e4a58f328,Knee Raise,니 레이즈,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5d6201eccc8b8b36,Knee To Elbow Touch Front Plank,,코어,duration,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_e8887c0e0640fd48,Knee Touch Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e46e23aec99d99bc,Knee Tuck Oblique Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_9735d15f6589035f,Knee Tuck Push Up,,코어,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_512286a399e363eb,Kneeling Abdominal Draw In,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0ab3e6807a90e49e,Kneeling Back And Side Leg Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e0d102ecd32188de,Kneeling Back Leg Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4909f8a2eb56caa0,Kneeling Back Leg Lift Curl,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_598413241d15804a,Kneeling Back Rotation,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_23b4c46257150fcc,Kneeling Backward Hip Circles,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_56ddb5b342aba52b,Kneeling Clock Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7048b45acb075ca8,Kneeling Cobra Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_4ed830c728df7b8f,Kneeling Dynamic Plank,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_52355f88cdae8e46,Kneeling Elbow Mobilisation,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f8ae75746be26242,Kneeling External Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_65e42ebfba1a3987,Kneeling Finger Press,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_acb01bb43166762a,Kneeling Finger Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_44c6dfd08e7a9b5a,Kneeling Fire Hydrant Cross Knee Tap,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7520ab4c0efe6136,Kneeling Fist Push Up,,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d4ea99e38d536b1b,Kneeling Fist Roll,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_354d599cd6f29a42,Kneeling Fist To Palm Switch,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9b187b30e24068c6,Kneeling Forward Hip Circles,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9b0c042d21a60b05,Kneeling Forward Palm Nudges,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b857739af7715bb4,Kneeling Glute Press,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b0ece0dbb42b01e3,Kneeling Hip Flexor,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d70ea991209ceb95,Kneeling Hip Flexor Frontal,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d97c8b40a88833aa,Kneeling Hip Flexor Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_414a042e80d23aac,Kneeling Hip Flexor Sagital,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9c76699caeb0886e,Kneeling Hip Flexor Transverse,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ab82902756e9f4f7,Kneeling Hip Thrust,닐링 힙 쓰러스트,하체,reps,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
